"Application_1","Application_2","injection_rate_1","injection_rate_2","duration","performance_metric"
85815000,85834000,0.375163603574038,0.234853445086628,62,2.49754344615912
86039000,86120000,0.144705919083208,0.410567455459386,92,2.66170973109754
324375000,324460000,0.279755672439933,0.0394912813790143,119,6.37654631329725
85855000,85714000,0.112945718225092,0.154303470626473,51,4.59967113723635
85842000,85709000,0.494131183251739,0.267677636817098,70,2.17042029561792
372196000,372205000,0.104096028953791,0.0344124808907509,142,10.9417780025568
86319000,86158000,0.469534560572356,0.421045929193497,95,1.98524813420465
85798000,85821000,0.137809354811907,0.274747724179178,69,3.28200202020073
88324000,88128000,0.25711217476055,0.145800995174795,51,3.36418433163817
86159000,86404000,0.0188570525497198,0.438821722287685,98,3.04775355292997
170017000,170023000,0.399516341742128,0.0754464832134545,78,3.80562793553057
85750000,85802000,0.239053731784225,0.245300447568297,65,2.92236487516963
86254000,86150000,0.373653603252023,0.366377456113696,86,2.21331463465642
86216000,86304000,0.303807374089956,0.472685786429793,104,2.15044134985896
86063000,85995000,0.130204961635172,0.34152640402317,81,2.9801405607199
85722000,85721000,0.0184153709560633,0.193617881275713,56,5.5734563889067
86278000,86177000,0.257786144502461,0.424709243699908,96,2.32748636594624
86038000,85962000,0.368550829123706,0.371170930098742,85,2.21185965200096
1508032000,1508198000,0.105739810038358,0.00848778383806348,503,23.8356021079719
86064000,86439000,0.245880234520882,0.393844017293304,90,2.42568850352767
85985000,85718000,0.483316105324775,0.22649726876989,63,2.26733601760263
86218000,86186000,0.43394014891237,0.450750998221338,102,1.99235797528084
85806000,85853000,0.16549926251173,0.180864654481411,54,3.74543176840594
85833000,85782000,0.0614916412159801,0.283990033902228,71,3.75258452690283
152170000,152104000,0.292807694524527,0.0843943115323782,71,4.1724693683558
85812000,85815000,0.12373855477199,0.230288062710315,64,3.68278137012776
85862000,85814000,0.355069103185087,0.405722092371434,91,2.17280109982424
2874852000,2874993000,0.496186101343483,0.00445273006334901,931,30.7466729350512
86024000,85690000,0.227761632297188,0.359537114854902,82,2.56128093689399
145430000,145505000,0.183147382922471,0.0882156230509281,70,5.13977568796197
85831000,85714000,0.420564906671643,0.295837591402233,73,2.25358836268872
85737000,85712000,0.305815109051764,0.176799083128572,54,2.92929347309243
86129000,86148000,0.0429914798587561,0.439147700555623,99,2.93547489068373
85744000,85917000,0.0806637001223862,0.26500390144065,68,3.75125763854122
85956000,85800000,0.458174637053162,0.353223220445216,84,2.09122101615341
86006000,86035000,0.0648026447743177,0.41614180104807,95,2.9394472257628
1800426000,1800557000,0.283415562938899,0.00711018685251474,597,21.4469506912183
85932000,86076000,0.419575029984117,0.384971494786441,84,2.10297619972466
333657000,333549000,0.200962963979691,0.0384025671519339,130,7.51374094807342
85909000,86060000,0.338596711866558,0.223393592052162,61,2.63923513009134
85978000,86045000,0.0574539774097502,0.321928935591131,77,3.49597435404971
85975000,85982000,0.278304379433393,0.267615266144276,67,2.69155641196639
85787000,85878000,0.121673544403166,0.186947995331138,57,4.09853953869005
105250000,105228000,0.480376628227532,0.122058883309364,55,2.71231870747088
85853000,86128000,0.136276100296527,0.454696507658809,103,2.55203080505182
85839000,85933000,0.469241556711495,0.254422272089869,65,2.24071710021785
85756000,85703000,0.12590390862897,0.165900032036006,52,4.28425351783616
123418000,123439000,0.273059140890837,0.103958013001829,62,3.88668420697267
86503000,85928000,0.117130269762129,0.444416272453964,99,2.64295129170824
86213000,86147000,0.329948822967708,0.403057315852493,92,2.22604505476794
263212000,263320000,0.048531370703131,0.048698328435421,106,12.9175833193142
85758000,86032000,0.412849688902497,0.236632154788822,63,2.39863892235157
85860000,85953000,0.194024059455842,0.342930853366852,78,2.72141875842479
85886000,85836000,0.071520296856761,0.205426560714841,59,4.4694110351461
86226000,85820000,0.114255009684712,0.385997253004462,88,2.8592214580783
135330000,135317000,0.125624809414148,0.0949306855909526,65,5.88724128253162
85984000,85906000,0.308437457773834,0.330291381571442,78,2.42505959581071
85958000,86052000,0.159587859176099,0.460060747805983,104,2.47386787795888
85811000,85858000,0.273552698548883,0.222748983185738,62,2.87324850889988
85889000,85955000,0.480723313055933,0.26409555086866,68,2.20182831516915
213799000,213835000,0.0851686946116388,0.0599878649227321,93,9.027283404229
86053000,86017000,0.00918210297822952,0.363818550016731,85,3.54131045401162
183513000,183542000,0.423903549555689,0.0698804338462651,81,3.8604520685441
86004000,86007000,0.318661868572235,0.419898567255586,95,2.21404033618869
85856000,85741000,0.247297304216772,0.155256372410804,52,3.34212576944366
96562000,96534000,0.00761031592264771,0.133286165539175,53,8.06288931515708
86001000,86234000,0.434319294989109,0.433099004905671,97,2.01402132583991
162108000,162122000,0.321177410427481,0.0791361541487277,74,4.11919175648819
85932000,85906000,0.237878650426865,0.34574682218954,82,2.5726176122613
298747000,298843000,0.169704569038004,0.0428880541585386,120,7.69178207546904
85992000,86024000,0.272170155309141,0.274325334001333,70,2.68992126961729
85747000,85872000,0.471615975257009,0.236938042100519,64,2.2694200020505
86639000,85984000,0.0875072693452239,0.439077493268996,98,2.76214450293419
85899000,85970000,0.438623337540776,0.31707874732092,77,2.18261778173781
115601000,115563000,0.00640350673347712,0.111332766246051,59,9.64937916144791
85808000,85827000,0.272242327686399,0.210254237987101,59,2.93072861207418
85903000,85772000,0.157742048148066,0.32391468482092,77,2.93454238550687
86483000,85891000,0.231194663327187,0.44075966719538,99,2.35006637671256
137447000,137486000,0.339843210298568,0.0934225474484265,67,3.68271723380692
85826000,85850000,0.0739433541893959,0.245025595650077,64,3.99348139624333
85909000,86131000,0.497033572755754,0.349713637959212,81,2.04119001372043
1298545000,1299083000,0.155759958550334,0.0098549104295671,412,19.0262451904305
86276000,86001000,0.289299384690821,0.397383902221918,91,2.3176604315689
85945000,85878000,0.0551378182135522,0.300438317004591,72,3.67145222107505
85791000,85824000,0.389860580209643,0.171244437806308,54,2.64027257067218
85727000,85888000,0.137198853772134,0.163513832725585,53,4.18350836181325
86127000,86291000,0.307847198564559,0.308153182733804,77,2.48546561852197
86119000,85866000,0.0424361005425453,0.405034398660064,92,3.09470919645987
5845470000,5845908000,0.402549005113542,0.00218963576480746,1807,60.9276202416933
85881000,86035000,0.249740986153483,0.357611847575754,84,2.50606939539781
85907000,86031000,0.321279660798609,0.237111646682024,63,2.65054882355839
150179000,150266000,0.0866302899084985,0.0854518585838377,69,7.31340302608407
86449000,85963000,0.484329412225634,0.448715577833354,100,1.93381968003084
85891000,85725000,0.408986661117524,0.316020289901644,76,2.23737712066107
86092000,86104000,0.0670485449954867,0.392780057620257,90,3.03570335194349
86117000,86071000,0.361934024840593,0.326212963555008,78,2.31411790655667
85886000,85662000,0.224490515887737,0.211150049231946,59,3.15321034887642
86133000,85929000,0.305643208324909,0.424274798482656,95,2.23032689323118
361468000,361445000,0.171404037624598,0.0354324183426797,137,8.44930264488696
85931000,85859000,0.40009308885783,0.24263881566003,65,2.41480866046302
85711000,85919000,0.0144501095637679,0.357708898372948,83,3.54517349983168
86158000,86106000,0.198881573509425,0.463645775802433,103,2.37069165241354
170685000,170669000,0.340673904400319,0.0751668182201684,77,4.11153688694253
91121000,91110000,0.10442763986066,0.141382900532335,52,4.97932879922451
86207000,85852000,0.497623779345304,0.256820190697908,68,2.18577447853931
86232000,86207000,0.0992452860809863,0.443732955958694,100,2.70388942267803
163609000,163684000,0.487177083734423,0.0784782767295837,76,3.40432590947622
93746000,93709000,0.192291354294866,0.137095303274691,53,3.97322067970267
85849000,85797000,0.331626960542053,0.27575594978407,71,2.50463786396685
86194000,86298000,0.39745179656893,0.420719326008111,97,2.084698199816
230664000,230668000,0.00147855747491121,0.0555896544829011,96,19.8295499889005
86070000,85827000,0.304401675239205,0.223458595573902,60,2.75392573610544
85957000,85843000,0.157024627551436,0.362240405287594,85,2.7847988440558
531371000,531438000,0.372868767008185,0.0240994417108595,191,7.8331384136183
667968000,668143000,0.0297685200348496,0.019173314794898,228,27.1129724497884
85793000,85751000,0.189412561710924,0.26986755291,68,3.03504048082545
85730000,85822000,0.3835668428801,0.151807986199856,51,2.72561023442082
205135000,205167000,0.474727241322398,0.0624926229938865,90,3.91294526407515
85890000,86075000,0.171074019744992,0.422690236475319,96,2.54399508858977
85803000,85679000,0.109989068005234,0.178892941214144,55,4.31903089741143
85913000,85920000,0.306213791016489,0.304703048896044,76,2.49604899904506
86053000,86119000,0.407737853005528,0.447491793893278,98,2.03013658392825
190166000,190131000,0.227260274812579,0.0674473731778562,84,5.29467824360546
85978000,85998000,0.0539248683489859,0.315349326469004,77,3.56789484109358
85708000,85964000,0.373081064317375,0.200932658743113,58,2.60047862857262
85804000,85873000,0.489999250508845,0.180810989346355,55,2.34911954844079
86032000,85661000,0.184519764967263,0.302784464322031,74,2.91057113800427
262693000,262704000,0.0971536873839796,0.0487943137995899,106,9.47874036417403
86076000,85852000,0.291307976003736,0.436388128437102,99,2.2338400182458
85630000,86066000,0.42417408246547,0.325087980832905,74,2.19312651286072
85814000,85942000,0.245522768236697,0.191194421611726,57,3.14859140024986
86217000,85861000,0.036028569098562,0.441598832141608,97,2.95407222468702
174963000,174964000,0.35725519945845,0.0733408713713288,77,4.07199711090583
85774000,85934000,0.252987211570144,0.233964024111629,62,2.91213372093987
