"Application_1","Application_2","injection_rate_1","injection_rate_2","duration","performance_metric"
85986000,85804000,0.327705871779472,0.271363403648138,69,85895000
85609000,85841000,0.0567619842477143,0.18776771472767,55,85725000
271220000,271272000,0.396276911254972,0.0472536776214838,111,271246000
86225000,86118000,0.219011036213487,0.474384835455567,108,86171500
87043000,87081000,0.296299383509904,0.147775455843657,51,87062000
86076000,85887000,0.0887638856656849,0.315384226851165,78,85981500
85893000,86373000,0.489451029803604,0.424627298023552,97,86133000
127029000,127147000,0.125729890074581,0.101040248759091,63,127088000
85725000,85719000,0.426769950892776,0.347307584248483,82,85722000
85917000,85905000,0.13814256619662,0.183267813175917,54,85911000
451209000,451308000,0.347698856610805,0.0283806035295129,169,451258500
85999000,85764000,0.0231841923668981,0.280296895653009,71,85881500
89359000,89360000,0.282877902965993,0.14387475233525,52,89359500
